"sim_no","mitigation","prob","surveillance","test_days","test_type","start_type","n_HH","test_sens","total_days","run_specials_now","child_trans","teacher_trans","high_school","p_asymp_adult","p_asymp_child","p_subclin_adult","p_subclin_child","mult_asymp","mult_asymp_child","quarantine.length","quarantine.grace","turnaround.time","n_other_adults","n_class","test_quarantine","disperse_transmission","dedens","n_start","days_inf","time","n_contacts","n_staff_contact","rel_trans_child_symp_HH","rel_trans","start_mult","test_start_day","n_tot","isolate","no_test_vacc","time_seed_inf","seed_asymp","overdisp_off","num_adults","version","include_weekends","rel_trans_adult","rapid_test_sens","adult_unvax_hosp_rate","child_unvax_hosp_rate","adult_vax_hosp_rate","child_vax_hosp_rate","type","variant.attack","vax.rates","notify.scenario","vax_eff","attack.df","child.vax","teacher_susp","child_susp","family_susp","notify","test","test_frac","i","rel_trans_HH","rel_trans_CC","adult_prob","child_prob","class"
18,0.2,0.00039,TRUE,"week","students","cont",1,0.8,5,TRUE,0.5,1,FALSE,0.2,0.4,0.2,0.4,0.5,1,5,3,0,30,5,TRUE,FALSE,1,0,5,30,10,5,2,0.125,0,1,100,TRUE,FALSE,NA,FALSE,TRUE,2,2,TRUE,2,0.8,0.024,0.001,0,0,"base",0.07,"t50.c50","yes.w.test90",0.7,0.056,0.5,0.5,0.5,0.5,TRUE,TRUE,0.9,18,2.5,1.25,6e-04,6e-04,8
19,0.2,0.00039,TRUE,"2x_week","all","cont",1,0.8,5,TRUE,0.5,1,FALSE,0.2,0.4,0.2,0.4,0.5,1,5,3,0,30,5,TRUE,FALSE,1,0,5,30,10,5,2,0.125,0,1,100,TRUE,FALSE,NA,FALSE,TRUE,2,2,TRUE,2,0.8,0.024,0.001,0,0,"base",0.07,"t50.c0","yes.wo.test",0.7,0.056,0,0.5,0.5,0.5,TRUE,FALSE,0,19,2.5,1.25,6e-04,0.00039,4
19,0.2,0.00039,TRUE,"2x_week","all","cont",1,0.8,5,TRUE,0.5,1,FALSE,0.2,0.4,0.2,0.4,0.5,1,5,3,0,30,5,TRUE,FALSE,1,0,5,30,10,5,2,0.125,0,1,100,TRUE,FALSE,NA,FALSE,TRUE,2,2,TRUE,2,0.8,0.024,0.001,0,0,"base",0.07,"t50.c0","yes.wo.test",0.7,0.056,0,0.5,0.5,0.5,TRUE,FALSE,0,19,2.5,1.25,6e-04,0.00039,14
19,0.2,0.00039,TRUE,"2x_week","all","cont",1,0.8,5,TRUE,0.5,1,FALSE,0.2,0.4,0.2,0.4,0.5,1,5,3,0,30,5,TRUE,FALSE,1,0,5,30,10,5,2,0.125,0,1,100,TRUE,FALSE,NA,FALSE,TRUE,2,2,TRUE,2,0.8,0.024,0.001,0,0,"base",0.07,"t50.c0","yes.wo.test",0.7,0.056,0,0.5,0.5,0.5,TRUE,FALSE,0,19,2.5,1.25,6e-04,0.00039,4
20,0.2,0.00039,TRUE,"2x_week","all","cont",1,0.8,5,TRUE,0.5,1,FALSE,0.2,0.4,0.2,0.4,0.5,1,5,3,0,30,5,TRUE,FALSE,1,0,5,30,10,5,2,0.125,0,1,100,TRUE,FALSE,NA,FALSE,TRUE,2,2,TRUE,2,0.8,0.024,0.001,0,0,"base",0.07,"t50.c0","yes.w.test90",0.7,0.056,0,0.5,0.5,0.5,TRUE,TRUE,0.9,20,2.5,1.25,6e-04,0.00039,4
20,0.2,0.00039,TRUE,"2x_week","all","cont",1,0.8,5,TRUE,0.5,1,FALSE,0.2,0.4,0.2,0.4,0.5,1,5,3,0,30,5,TRUE,FALSE,1,0,5,30,10,5,2,0.125,0,1,100,TRUE,FALSE,NA,FALSE,TRUE,2,2,TRUE,2,0.8,0.024,0.001,0,0,"base",0.07,"t50.c0","yes.w.test90",0.7,0.056,0,0.5,0.5,0.5,TRUE,TRUE,0.9,20,2.5,1.25,6e-04,0.00039,1
20,0.2,0.00039,TRUE,"2x_week","all","cont",1,0.8,5,TRUE,0.5,1,FALSE,0.2,0.4,0.2,0.4,0.5,1,5,3,0,30,5,TRUE,FALSE,1,0,5,30,10,5,2,0.125,0,1,100,TRUE,FALSE,NA,FALSE,TRUE,2,2,TRUE,2,0.8,0.024,0.001,0,0,"base",0.07,"t50.c0","yes.w.test90",0.7,0.056,0,0.5,0.5,0.5,TRUE,TRUE,0.9,20,2.5,1.25,6e-04,0.00039,9
21,0.2,0.00039,TRUE,"2x_week","all","cont",1,0.8,5,TRUE,0.5,1,FALSE,0.2,0.4,0.2,0.4,0.5,1,5,3,0,30,5,TRUE,FALSE,1,0,5,30,10,5,2,0.125,0,1,100,TRUE,FALSE,NA,FALSE,TRUE,2,2,TRUE,2,0.8,0.024,0.001,0,0,"base",0.07,"t50.c25","yes.wo.test",0.7,0.056,0.25,0.5,0.5,0.5,TRUE,FALSE,0,21,2.5,1.25,6e-04,0.000472727272727273,5
21,0.2,0.00039,TRUE,"2x_week","all","cont",1,0.8,5,TRUE,0.5,1,FALSE,0.2,0.4,0.2,0.4,0.5,1,5,3,0,30,5,TRUE,FALSE,1,0,5,30,10,5,2,0.125,0,1,100,TRUE,FALSE,NA,FALSE,TRUE,2,2,TRUE,2,0.8,0.024,0.001,0,0,"base",0.07,"t50.c25","yes.wo.test",0.7,0.056,0.25,0.5,0.5,0.5,TRUE,FALSE,0,21,2.5,1.25,6e-04,0.000472727272727273,24
21,0.2,0.00039,TRUE,"2x_week","all","cont",1,0.8,5,TRUE,0.5,1,FALSE,0.2,0.4,0.2,0.4,0.5,1,5,3,0,30,5,TRUE,FALSE,1,0,5,30,10,5,2,0.125,0,1,100,TRUE,FALSE,NA,FALSE,TRUE,2,2,TRUE,2,0.8,0.024,0.001,0,0,"base",0.07,"t50.c25","yes.wo.test",0.7,0.056,0.25,0.5,0.5,0.5,TRUE,FALSE,0,21,2.5,1.25,6e-04,0.000472727272727273,2
22,0.2,0.00039,TRUE,"2x_week","all","cont",1,0.8,5,TRUE,0.5,1,FALSE,0.2,0.4,0.2,0.4,0.5,1,5,3,0,30,5,TRUE,FALSE,1,0,5,30,10,5,2,0.125,0,1,100,TRUE,FALSE,NA,FALSE,TRUE,2,2,TRUE,2,0.8,0.024,0.001,0,0,"base",0.07,"t50.c25","yes.w.test90",0.7,0.056,0.25,0.5,0.5,0.5,TRUE,TRUE,0.9,22,2.5,1.25,6e-04,0.000472727272727273,3
22,0.2,0.00039,TRUE,"2x_week","all","cont",1,0.8,5,TRUE,0.5,1,FALSE,0.2,0.4,0.2,0.4,0.5,1,5,3,0,30,5,TRUE,FALSE,1,0,5,30,10,5,2,0.125,0,1,100,TRUE,FALSE,NA,FALSE,TRUE,2,2,TRUE,2,0.8,0.024,0.001,0,0,"base",0.07,"t50.c25","yes.w.test90",0.7,0.056,0.25,0.5,0.5,0.5,TRUE,TRUE,0.9,22,2.5,1.25,6e-04,0.000472727272727273,2
22,0.2,0.00039,TRUE,"2x_week","all","cont",1,0.8,5,TRUE,0.5,1,FALSE,0.2,0.4,0.2,0.4,0.5,1,5,3,0,30,5,TRUE,FALSE,1,0,5,30,10,5,2,0.125,0,1,100,TRUE,FALSE,NA,FALSE,TRUE,2,2,TRUE,2,0.8,0.024,0.001,0,0,"base",0.07,"t50.c25","yes.w.test90",0.7,0.056,0.25,0.5,0.5,0.5,TRUE,TRUE,0.9,22,2.5,1.25,6e-04,0.000472727272727273,3
23,0.2,0.00039,TRUE,"2x_week","all","cont",1,0.8,5,TRUE,0.5,1,FALSE,0.2,0.4,0.2,0.4,0.5,1,5,3,0,30,5,TRUE,FALSE,1,0,5,30,10,5,2,0.125,0,1,100,TRUE,FALSE,NA,FALSE,TRUE,2,2,TRUE,2,0.8,0.024,0.001,0,0,"base",0.07,"t50.c50","yes.wo.test",0.7,0.056,0.5,0.5,0.5,0.5,TRUE,FALSE,0,23,2.5,1.25,6e-04,6e-04,2
23,0.2,0.00039,TRUE,"2x_week","all","cont",1,0.8,5,TRUE,0.5,1,FALSE,0.2,0.4,0.2,0.4,0.5,1,5,3,0,30,5,TRUE,FALSE,1,0,5,30,10,5,2,0.125,0,1,100,TRUE,FALSE,NA,FALSE,TRUE,2,2,TRUE,2,0.8,0.024,0.001,0,0,"base",0.07,"t50.c50","yes.wo.test",0.7,0.056,0.5,0.5,0.5,0.5,TRUE,FALSE,0,23,2.5,1.25,6e-04,6e-04,5
23,0.2,0.00039,TRUE,"2x_week","all","cont",1,0.8,5,TRUE,0.5,1,FALSE,0.2,0.4,0.2,0.4,0.5,1,5,3,0,30,5,TRUE,FALSE,1,0,5,30,10,5,2,0.125,0,1,100,TRUE,FALSE,NA,FALSE,TRUE,2,2,TRUE,2,0.8,0.024,0.001,0,0,"base",0.07,"t50.c50","yes.wo.test",0.7,0.056,0.5,0.5,0.5,0.5,TRUE,FALSE,0,23,2.5,1.25,6e-04,6e-04,7
24,0.2,0.00039,TRUE,"2x_week","all","cont",1,0.8,5,TRUE,0.5,1,FALSE,0.2,0.4,0.2,0.4,0.5,1,5,3,0,30,5,TRUE,FALSE,1,0,5,30,10,5,2,0.125,0,1,100,TRUE,FALSE,NA,FALSE,TRUE,2,2,TRUE,2,0.8,0.024,0.001,0,0,"base",0.07,"t50.c50","yes.w.test90",0.7,0.056,0.5,0.5,0.5,0.5,TRUE,TRUE,0.9,24,2.5,1.25,6e-04,6e-04,0
24,0.2,0.00039,TRUE,"2x_week","all","cont",1,0.8,5,TRUE,0.5,1,FALSE,0.2,0.4,0.2,0.4,0.5,1,5,3,0,30,5,TRUE,FALSE,1,0,5,30,10,5,2,0.125,0,1,100,TRUE,FALSE,NA,FALSE,TRUE,2,2,TRUE,2,0.8,0.024,0.001,0,0,"base",0.07,"t50.c50","yes.w.test90",0.7,0.056,0.5,0.5,0.5,0.5,TRUE,TRUE,0.9,24,2.5,1.25,6e-04,6e-04,7
24,0.2,0.00039,TRUE,"2x_week","all","cont",1,0.8,5,TRUE,0.5,1,FALSE,0.2,0.4,0.2,0.4,0.5,1,5,3,0,30,5,TRUE,FALSE,1,0,5,30,10,5,2,0.125,0,1,100,TRUE,FALSE,NA,FALSE,TRUE,2,2,TRUE,2,0.8,0.024,0.001,0,0,"base",0.07,"t50.c50","yes.w.test90",0.7,0.056,0.5,0.5,0.5,0.5,TRUE,TRUE,0.9,24,2.5,1.25,6e-04,6e-04,3
25,0.2,0.00039,TRUE,"2x_week","staff","cont",1,0.8,5,TRUE,0.5,1,FALSE,0.2,0.4,0.2,0.4,0.5,1,5,3,0,30,5,TRUE,FALSE,1,0,5,30,10,5,2,0.125,0,1,100,TRUE,FALSE,NA,FALSE,TRUE,2,2,TRUE,2,0.8,0.024,0.001,0,0,"base",0.07,"t50.c0","yes.wo.test",0.7,0.056,0,0.5,0.5,0.5,TRUE,FALSE,0,25,2.5,1.25,6e-04,0.00039,12
25,0.2,0.00039,TRUE,"2x_week","staff","cont",1,0.8,5,TRUE,0.5,1,FALSE,0.2,0.4,0.2,0.4,0.5,1,5,3,0,30,5,TRUE,FALSE,1,0,5,30,10,5,2,0.125,0,1,100,TRUE,FALSE,NA,FALSE,TRUE,2,2,TRUE,2,0.8,0.024,0.001,0,0,"base",0.07,"t50.c0","yes.wo.test",0.7,0.056,0,0.5,0.5,0.5,TRUE,FALSE,0,25,2.5,1.25,6e-04,0.00039,14
25,0.2,0.00039,TRUE,"2x_week","staff","cont",1,0.8,5,TRUE,0.5,1,FALSE,0.2,0.4,0.2,0.4,0.5,1,5,3,0,30,5,TRUE,FALSE,1,0,5,30,10,5,2,0.125,0,1,100,TRUE,FALSE,NA,FALSE,TRUE,2,2,TRUE,2,0.8,0.024,0.001,0,0,"base",0.07,"t50.c0","yes.wo.test",0.7,0.056,0,0.5,0.5,0.5,TRUE,FALSE,0,25,2.5,1.25,6e-04,0.00039,14
26,0.2,0.00039,TRUE,"2x_week","staff","cont",1,0.8,5,TRUE,0.5,1,FALSE,0.2,0.4,0.2,0.4,0.5,1,5,3,0,30,5,TRUE,FALSE,1,0,5,30,10,5,2,0.125,0,1,100,TRUE,FALSE,NA,FALSE,TRUE,2,2,TRUE,2,0.8,0.024,0.001,0,0,"base",0.07,"t50.c0","yes.w.test90",0.7,0.056,0,0.5,0.5,0.5,TRUE,TRUE,0.9,26,2.5,1.25,6e-04,0.00039,5
26,0.2,0.00039,TRUE,"2x_week","staff","cont",1,0.8,5,TRUE,0.5,1,FALSE,0.2,0.4,0.2,0.4,0.5,1,5,3,0,30,5,TRUE,FALSE,1,0,5,30,10,5,2,0.125,0,1,100,TRUE,FALSE,NA,FALSE,TRUE,2,2,TRUE,2,0.8,0.024,0.001,0,0,"base",0.07,"t50.c0","yes.w.test90",0.7,0.056,0,0.5,0.5,0.5,TRUE,TRUE,0.9,26,2.5,1.25,6e-04,0.00039,12
26,0.2,0.00039,TRUE,"2x_week","staff","cont",1,0.8,5,TRUE,0.5,1,FALSE,0.2,0.4,0.2,0.4,0.5,1,5,3,0,30,5,TRUE,FALSE,1,0,5,30,10,5,2,0.125,0,1,100,TRUE,FALSE,NA,FALSE,TRUE,2,2,TRUE,2,0.8,0.024,0.001,0,0,"base",0.07,"t50.c0","yes.w.test90",0.7,0.056,0,0.5,0.5,0.5,TRUE,TRUE,0.9,26,2.5,1.25,6e-04,0.00039,10
27,0.2,0.00039,TRUE,"2x_week","staff","cont",1,0.8,5,TRUE,0.5,1,FALSE,0.2,0.4,0.2,0.4,0.5,1,5,3,0,30,5,TRUE,FALSE,1,0,5,30,10,5,2,0.125,0,1,100,TRUE,FALSE,NA,FALSE,TRUE,2,2,TRUE,2,0.8,0.024,0.001,0,0,"base",0.07,"t50.c25","yes.wo.test",0.7,0.056,0.25,0.5,0.5,0.5,TRUE,FALSE,0,27,2.5,1.25,6e-04,0.000472727272727273,3
27,0.2,0.00039,TRUE,"2x_week","staff","cont",1,0.8,5,TRUE,0.5,1,FALSE,0.2,0.4,0.2,0.4,0.5,1,5,3,0,30,5,TRUE,FALSE,1,0,5,30,10,5,2,0.125,0,1,100,TRUE,FALSE,NA,FALSE,TRUE,2,2,TRUE,2,0.8,0.024,0.001,0,0,"base",0.07,"t50.c25","yes.wo.test",0.7,0.056,0.25,0.5,0.5,0.5,TRUE,FALSE,0,27,2.5,1.25,6e-04,0.000472727272727273,7
27,0.2,0.00039,TRUE,"2x_week","staff","cont",1,0.8,5,TRUE,0.5,1,FALSE,0.2,0.4,0.2,0.4,0.5,1,5,3,0,30,5,TRUE,FALSE,1,0,5,30,10,5,2,0.125,0,1,100,TRUE,FALSE,NA,FALSE,TRUE,2,2,TRUE,2,0.8,0.024,0.001,0,0,"base",0.07,"t50.c25","yes.wo.test",0.7,0.056,0.25,0.5,0.5,0.5,TRUE,FALSE,0,27,2.5,1.25,6e-04,0.000472727272727273,10
28,0.2,0.00039,TRUE,"2x_week","staff","cont",1,0.8,5,TRUE,0.5,1,FALSE,0.2,0.4,0.2,0.4,0.5,1,5,3,0,30,5,TRUE,FALSE,1,0,5,30,10,5,2,0.125,0,1,100,TRUE,FALSE,NA,FALSE,TRUE,2,2,TRUE,2,0.8,0.024,0.001,0,0,"base",0.07,"t50.c25","yes.w.test90",0.7,0.056,0.25,0.5,0.5,0.5,TRUE,TRUE,0.9,28,2.5,1.25,6e-04,0.000472727272727273,24
28,0.2,0.00039,TRUE,"2x_week","staff","cont",1,0.8,5,TRUE,0.5,1,FALSE,0.2,0.4,0.2,0.4,0.5,1,5,3,0,30,5,TRUE,FALSE,1,0,5,30,10,5,2,0.125,0,1,100,TRUE,FALSE,NA,FALSE,TRUE,2,2,TRUE,2,0.8,0.024,0.001,0,0,"base",0.07,"t50.c25","yes.w.test90",0.7,0.056,0.25,0.5,0.5,0.5,TRUE,TRUE,0.9,28,2.5,1.25,6e-04,0.000472727272727273,19
28,0.2,0.00039,TRUE,"2x_week","staff","cont",1,0.8,5,TRUE,0.5,1,FALSE,0.2,0.4,0.2,0.4,0.5,1,5,3,0,30,5,TRUE,FALSE,1,0,5,30,10,5,2,0.125,0,1,100,TRUE,FALSE,NA,FALSE,TRUE,2,2,TRUE,2,0.8,0.024,0.001,0,0,"base",0.07,"t50.c25","yes.w.test90",0.7,0.056,0.25,0.5,0.5,0.5,TRUE,TRUE,0.9,28,2.5,1.25,6e-04,0.000472727272727273,16
29,0.2,0.00039,TRUE,"2x_week","staff","cont",1,0.8,5,TRUE,0.5,1,FALSE,0.2,0.4,0.2,0.4,0.5,1,5,3,0,30,5,TRUE,FALSE,1,0,5,30,10,5,2,0.125,0,1,100,TRUE,FALSE,NA,FALSE,TRUE,2,2,TRUE,2,0.8,0.024,0.001,0,0,"base",0.07,"t50.c50","yes.wo.test",0.7,0.056,0.5,0.5,0.5,0.5,TRUE,FALSE,0,29,2.5,1.25,6e-04,6e-04,4
29,0.2,0.00039,TRUE,"2x_week","staff","cont",1,0.8,5,TRUE,0.5,1,FALSE,0.2,0.4,0.2,0.4,0.5,1,5,3,0,30,5,TRUE,FALSE,1,0,5,30,10,5,2,0.125,0,1,100,TRUE,FALSE,NA,FALSE,TRUE,2,2,TRUE,2,0.8,0.024,0.001,0,0,"base",0.07,"t50.c50","yes.wo.test",0.7,0.056,0.5,0.5,0.5,0.5,TRUE,FALSE,0,29,2.5,1.25,6e-04,6e-04,7
29,0.2,0.00039,TRUE,"2x_week","staff","cont",1,0.8,5,TRUE,0.5,1,FALSE,0.2,0.4,0.2,0.4,0.5,1,5,3,0,30,5,TRUE,FALSE,1,0,5,30,10,5,2,0.125,0,1,100,TRUE,FALSE,NA,FALSE,TRUE,2,2,TRUE,2,0.8,0.024,0.001,0,0,"base",0.07,"t50.c50","yes.wo.test",0.7,0.056,0.5,0.5,0.5,0.5,TRUE,FALSE,0,29,2.5,1.25,6e-04,6e-04,5
30,0.2,0.00039,TRUE,"2x_week","staff","cont",1,0.8,5,TRUE,0.5,1,FALSE,0.2,0.4,0.2,0.4,0.5,1,5,3,0,30,5,TRUE,FALSE,1,0,5,30,10,5,2,0.125,0,1,100,TRUE,FALSE,NA,FALSE,TRUE,2,2,TRUE,2,0.8,0.024,0.001,0,0,"base",0.07,"t50.c50","yes.w.test90",0.7,0.056,0.5,0.5,0.5,0.5,TRUE,TRUE,0.9,30,2.5,1.25,6e-04,6e-04,1
30,0.2,0.00039,TRUE,"2x_week","staff","cont",1,0.8,5,TRUE,0.5,1,FALSE,0.2,0.4,0.2,0.4,0.5,1,5,3,0,30,5,TRUE,FALSE,1,0,5,30,10,5,2,0.125,0,1,100,TRUE,FALSE,NA,FALSE,TRUE,2,2,TRUE,2,0.8,0.024,0.001,0,0,"base",0.07,"t50.c50","yes.w.test90",0.7,0.056,0.5,0.5,0.5,0.5,TRUE,TRUE,0.9,30,2.5,1.25,6e-04,6e-04,5
30,0.2,0.00039,TRUE,"2x_week","staff","cont",1,0.8,5,TRUE,0.5,1,FALSE,0.2,0.4,0.2,0.4,0.5,1,5,3,0,30,5,TRUE,FALSE,1,0,5,30,10,5,2,0.125,0,1,100,TRUE,FALSE,NA,FALSE,TRUE,2,2,TRUE,2,0.8,0.024,0.001,0,0,"base",0.07,"t50.c50","yes.w.test90",0.7,0.056,0.5,0.5,0.5,0.5,TRUE,TRUE,0.9,30,2.5,1.25,6e-04,6e-04,1
31,0.2,0.00039,TRUE,"2x_week","students","cont",1,0.8,5,TRUE,0.5,1,FALSE,0.2,0.4,0.2,0.4,0.5,1,5,3,0,30,5,TRUE,FALSE,1,0,5,30,10,5,2,0.125,0,1,100,TRUE,FALSE,NA,FALSE,TRUE,2,2,TRUE,2,0.8,0.024,0.001,0,0,"base",0.07,"t50.c0","yes.wo.test",0.7,0.056,0,0.5,0.5,0.5,TRUE,FALSE,0,31,2.5,1.25,6e-04,0.00039,0
31,0.2,0.00039,TRUE,"2x_week","students","cont",1,0.8,5,TRUE,0.5,1,FALSE,0.2,0.4,0.2,0.4,0.5,1,5,3,0,30,5,TRUE,FALSE,1,0,5,30,10,5,2,0.125,0,1,100,TRUE,FALSE,NA,FALSE,TRUE,2,2,TRUE,2,0.8,0.024,0.001,0,0,"base",0.07,"t50.c0","yes.wo.test",0.7,0.056,0,0.5,0.5,0.5,TRUE,FALSE,0,31,2.5,1.25,6e-04,0.00039,12
31,0.2,0.00039,TRUE,"2x_week","students","cont",1,0.8,5,TRUE,0.5,1,FALSE,0.2,0.4,0.2,0.4,0.5,1,5,3,0,30,5,TRUE,FALSE,1,0,5,30,10,5,2,0.125,0,1,100,TRUE,FALSE,NA,FALSE,TRUE,2,2,TRUE,2,0.8,0.024,0.001,0,0,"base",0.07,"t50.c0","yes.wo.test",0.7,0.056,0,0.5,0.5,0.5,TRUE,FALSE,0,31,2.5,1.25,6e-04,0.00039,4
32,0.2,0.00039,TRUE,"2x_week","students","cont",1,0.8,5,TRUE,0.5,1,FALSE,0.2,0.4,0.2,0.4,0.5,1,5,3,0,30,5,TRUE,FALSE,1,0,5,30,10,5,2,0.125,0,1,100,TRUE,FALSE,NA,FALSE,TRUE,2,2,TRUE,2,0.8,0.024,0.001,0,0,"base",0.07,"t50.c0","yes.w.test90",0.7,0.056,0,0.5,0.5,0.5,TRUE,TRUE,0.9,32,2.5,1.25,6e-04,0.00039,1
32,0.2,0.00039,TRUE,"2x_week","students","cont",1,0.8,5,TRUE,0.5,1,FALSE,0.2,0.4,0.2,0.4,0.5,1,5,3,0,30,5,TRUE,FALSE,1,0,5,30,10,5,2,0.125,0,1,100,TRUE,FALSE,NA,FALSE,TRUE,2,2,TRUE,2,0.8,0.024,0.001,0,0,"base",0.07,"t50.c0","yes.w.test90",0.7,0.056,0,0.5,0.5,0.5,TRUE,TRUE,0.9,32,2.5,1.25,6e-04,0.00039,3
32,0.2,0.00039,TRUE,"2x_week","students","cont",1,0.8,5,TRUE,0.5,1,FALSE,0.2,0.4,0.2,0.4,0.5,1,5,3,0,30,5,TRUE,FALSE,1,0,5,30,10,5,2,0.125,0,1,100,TRUE,FALSE,NA,FALSE,TRUE,2,2,TRUE,2,0.8,0.024,0.001,0,0,"base",0.07,"t50.c0","yes.w.test90",0.7,0.056,0,0.5,0.5,0.5,TRUE,TRUE,0.9,32,2.5,1.25,6e-04,0.00039,2
33,0.2,0.00039,TRUE,"2x_week","students","cont",1,0.8,5,TRUE,0.5,1,FALSE,0.2,0.4,0.2,0.4,0.5,1,5,3,0,30,5,TRUE,FALSE,1,0,5,30,10,5,2,0.125,0,1,100,TRUE,FALSE,NA,FALSE,TRUE,2,2,TRUE,2,0.8,0.024,0.001,0,0,"base",0.07,"t50.c25","yes.wo.test",0.7,0.056,0.25,0.5,0.5,0.5,TRUE,FALSE,0,33,2.5,1.25,6e-04,0.000472727272727273,2
33,0.2,0.00039,TRUE,"2x_week","students","cont",1,0.8,5,TRUE,0.5,1,FALSE,0.2,0.4,0.2,0.4,0.5,1,5,3,0,30,5,TRUE,FALSE,1,0,5,30,10,5,2,0.125,0,1,100,TRUE,FALSE,NA,FALSE,TRUE,2,2,TRUE,2,0.8,0.024,0.001,0,0,"base",0.07,"t50.c25","yes.wo.test",0.7,0.056,0.25,0.5,0.5,0.5,TRUE,FALSE,0,33,2.5,1.25,6e-04,0.000472727272727273,2
33,0.2,0.00039,TRUE,"2x_week","students","cont",1,0.8,5,TRUE,0.5,1,FALSE,0.2,0.4,0.2,0.4,0.5,1,5,3,0,30,5,TRUE,FALSE,1,0,5,30,10,5,2,0.125,0,1,100,TRUE,FALSE,NA,FALSE,TRUE,2,2,TRUE,2,0.8,0.024,0.001,0,0,"base",0.07,"t50.c25","yes.wo.test",0.7,0.056,0.25,0.5,0.5,0.5,TRUE,FALSE,0,33,2.5,1.25,6e-04,0.000472727272727273,2
34,0.2,0.00039,TRUE,"2x_week","students","cont",1,0.8,5,TRUE,0.5,1,FALSE,0.2,0.4,0.2,0.4,0.5,1,5,3,0,30,5,TRUE,FALSE,1,0,5,30,10,5,2,0.125,0,1,100,TRUE,FALSE,NA,FALSE,TRUE,2,2,TRUE,2,0.8,0.024,0.001,0,0,"base",0.07,"t50.c25","yes.w.test90",0.7,0.056,0.25,0.5,0.5,0.5,TRUE,TRUE,0.9,34,2.5,1.25,6e-04,0.000472727272727273,7
34,0.2,0.00039,TRUE,"2x_week","students","cont",1,0.8,5,TRUE,0.5,1,FALSE,0.2,0.4,0.2,0.4,0.5,1,5,3,0,30,5,TRUE,FALSE,1,0,5,30,10,5,2,0.125,0,1,100,TRUE,FALSE,NA,FALSE,TRUE,2,2,TRUE,2,0.8,0.024,0.001,0,0,"base",0.07,"t50.c25","yes.w.test90",0.7,0.056,0.25,0.5,0.5,0.5,TRUE,TRUE,0.9,34,2.5,1.25,6e-04,0.000472727272727273,4
34,0.2,0.00039,TRUE,"2x_week","students","cont",1,0.8,5,TRUE,0.5,1,FALSE,0.2,0.4,0.2,0.4,0.5,1,5,3,0,30,5,TRUE,FALSE,1,0,5,30,10,5,2,0.125,0,1,100,TRUE,FALSE,NA,FALSE,TRUE,2,2,TRUE,2,0.8,0.024,0.001,0,0,"base",0.07,"t50.c25","yes.w.test90",0.7,0.056,0.25,0.5,0.5,0.5,TRUE,TRUE,0.9,34,2.5,1.25,6e-04,0.000472727272727273,3
35,0.2,0.00039,TRUE,"2x_week","students","cont",1,0.8,5,TRUE,0.5,1,FALSE,0.2,0.4,0.2,0.4,0.5,1,5,3,0,30,5,TRUE,FALSE,1,0,5,30,10,5,2,0.125,0,1,100,TRUE,FALSE,NA,FALSE,TRUE,2,2,TRUE,2,0.8,0.024,0.001,0,0,"base",0.07,"t50.c50","yes.wo.test",0.7,0.056,0.5,0.5,0.5,0.5,TRUE,FALSE,0,35,2.5,1.25,6e-04,6e-04,6
35,0.2,0.00039,TRUE,"2x_week","students","cont",1,0.8,5,TRUE,0.5,1,FALSE,0.2,0.4,0.2,0.4,0.5,1,5,3,0,30,5,TRUE,FALSE,1,0,5,30,10,5,2,0.125,0,1,100,TRUE,FALSE,NA,FALSE,TRUE,2,2,TRUE,2,0.8,0.024,0.001,0,0,"base",0.07,"t50.c50","yes.wo.test",0.7,0.056,0.5,0.5,0.5,0.5,TRUE,FALSE,0,35,2.5,1.25,6e-04,6e-04,4
35,0.2,0.00039,TRUE,"2x_week","students","cont",1,0.8,5,TRUE,0.5,1,FALSE,0.2,0.4,0.2,0.4,0.5,1,5,3,0,30,5,TRUE,FALSE,1,0,5,30,10,5,2,0.125,0,1,100,TRUE,FALSE,NA,FALSE,TRUE,2,2,TRUE,2,0.8,0.024,0.001,0,0,"base",0.07,"t50.c50","yes.wo.test",0.7,0.056,0.5,0.5,0.5,0.5,TRUE,FALSE,0,35,2.5,1.25,6e-04,6e-04,6
36,0.2,0.00039,TRUE,"2x_week","students","cont",1,0.8,5,TRUE,0.5,1,FALSE,0.2,0.4,0.2,0.4,0.5,1,5,3,0,30,5,TRUE,FALSE,1,0,5,30,10,5,2,0.125,0,1,100,TRUE,FALSE,NA,FALSE,TRUE,2,2,TRUE,2,0.8,0.024,0.001,0,0,"base",0.07,"t50.c50","yes.w.test90",0.7,0.056,0.5,0.5,0.5,0.5,TRUE,TRUE,0.9,36,2.5,1.25,6e-04,6e-04,1
36,0.2,0.00039,TRUE,"2x_week","students","cont",1,0.8,5,TRUE,0.5,1,FALSE,0.2,0.4,0.2,0.4,0.5,1,5,3,0,30,5,TRUE,FALSE,1,0,5,30,10,5,2,0.125,0,1,100,TRUE,FALSE,NA,FALSE,TRUE,2,2,TRUE,2,0.8,0.024,0.001,0,0,"base",0.07,"t50.c50","yes.w.test90",0.7,0.056,0.5,0.5,0.5,0.5,TRUE,TRUE,0.9,36,2.5,1.25,6e-04,6e-04,2
